proposalId,priority,huvCode,huvName,targetRuleType,completeness,procedureCodes,diagnosisCodes,proposedFields,officialSources,officialQuotes,existingRelation,qualityFlags,decision,decisionNotes
engine_proposal_91c7fbb658393fa227820f05,B,24.71531,"Bilgisayarlı temporal kemik tomografisi YRBT, tek kemik (MD/S)",birlikteOdenmez,partial,24.71531,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_6fcba1fe6df089a0b503acfb,B,24.71531,"Bilgisayarlı temporal kemik tomografisi YRBT, tek kemik (MD/S)",sure,partial,24.71531,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_793a870016e3cdc9db6fd27d,B,24.71761,"Bilgisayarlı temporomandibuler eklem (TME) tomografisi, tek eklem (MD/S)",birlikteOdenmez,partial,24.71761,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_26615e04c9a45ca620186662,B,24.71761,"Bilgisayarlı temporomandibuler eklem (TME) tomografisi, tek eklem (MD/S)",sure,partial,24.71761,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_cc9faf533e7eaca9789af8ba,B,24.71876,"Bilgisayarlı temporomandibuler eklem (TME) tomografisi, çift eklem (MD/S)",birlikteOdenmez,partial,24.71876,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_23dc8f4ff5c7ee9a048ead43,B,24.71876,"Bilgisayarlı temporomandibuler eklem (TME) tomografisi, çift eklem (MD/S)",sure,partial,24.71876,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_8efa56ea785786408232d51d,B,24.71991,"Bilgisayarlı maksillofasiyal tomografi, aksiyal (MD/S)",birlikteOdenmez,partial,24.71991,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_722eaac09931037a0e763b04,B,24.71991,"Bilgisayarlı maksillofasiyal tomografi, aksiyal (MD/S)",sure,partial,24.71991,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_96533f5409186359932fcee7,B,24.72221,"Bilgisayarlı maksillofasiyal tomografi, koronal (MD/S)",birlikteOdenmez,partial,24.72221,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_cef5097c61fa205fe1300281,B,24.72221,"Bilgisayarlı maksillofasiyal tomografi, koronal (MD/S)",sure,partial,24.72221,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_7a9d69bb78addc182f598fab,B,24.72451,Bilgisayarlı paranazal sinüs tomografisi (MD/S),birlikteOdenmez,partial,24.72451,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_5d1d6bec5f52d825d70a48ff,B,24.72451,Bilgisayarlı paranazal sinüs tomografisi (MD/S),sure,partial,24.72451,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_8a260bb6188b83ad7e288219,B,24.72681,Bilgisayarlı dental tomografi (MD/S),birlikteOdenmez,partial,24.72681,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
engine_proposal_b251ad18aaceba6639507cd5,B,24.72681,Bilgisayarlı dental tomografi (MD/S),sure,partial,24.72681,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_430d24e4407661b01b08c4bf,B,24.72911,Bilgisayarlı nazofarinks tomografisi (MD/S),birlikteOdenmez,partial,24.72911,,{},HUV_06052025.xlsx,"MULTİDEDEKTÖR VEYA SPİRAL BT CİHAZI İLE (MD/S) - 24.69691: Gereken hallerde, radyoloji ünitesinde veya radyoloji ünitesi dışında (ameliyat salonunda) girişimsel / cerrahi işlemlerde, (standart radyoloji incelemesi ve raporu olmaksızın) yalnız hasta güvenliğini sağlamak/artırmak için rehberlik amacı ile peroperatif BT kullanılması, (özel birimle tanımlı değilse veya incelemenin kapsamında değilse) rehberlik yapılan organ / bölgenin listede tanımlı BT birimi (tamamı) ile ücretlendirilir. Bir organ/eklem/bölge/alanda yapılan BT incelemesi ile birlikte aynı seansta, aynı/farklı organ/eklem/bölge/alanda BT incelemesi yapılır ise, (incelemenin tümünü kapsayan özel bir tanım yoksa), birimi en büyük olan inceleme biriminin tamamı, sonraki her bir organ, eklem, bölge, alan inceleme biriminin 2/3 ü dikkate alınarak ücretlendirilir. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretle",new,canonical_together_target_not_found,pending,
